9/26/17,01:06:10.470Z,37.4801667,-118.8245,-0.87,0.77,nc72899001,"22km SE of Mammoth Lakes, California",earthquake
9/26/17,01:00:45.154Z,60.4267,-143.792,8.5,1,ak16905595,"85km WNW of Cape Yakataga, Alaska",earthquake
9/26/17,00:54:14.290Z,-12.1347,-77.6296,37.62,3.9,us2000aur8,"52km W of Callao, Peru",earthquake
9/26/17,00:35:06.708Z,38.6671,-119.7782,6.8,0.7,nn00607068,"24km S of Gardnerville Ranchos, Nevada",earthquake
9/26/17,00:31:32.705Z,61.6832,-150.6593,53.8,1.4,ak16905592,"33km WSW of Willow, Alaska",earthquake
9/26/17,00:28:27.953Z,62.3501,-148.1294,34.3,1.8,ak16905589,"72km NNE of Sutton-Alpine, Alaska",earthquake
9/26/17,00:23:36.100Z,33.6858333,-116.7285,12.56,0.87,ci38010696,"6km S of Idyllwild, CA",earthquake
9/26/17,00:23:30.320Z,33.672,-116.7276667,13.81,0.69,ci38010688,"8km S of Idyllwild, CA",earthquake
9/26/17,00:23:08.500Z,33.6713333,-116.7255,13.33,0.4,ci38010680,"8km S of Idyllwild, CA",earthquake
9/26/17,00:19:52.140Z,38.9544983,-122.7614975,2.31,2.08,nc72898986,"5km SSE of Soda Bay, California",earthquake
9/26/17,00:16:48.302Z,39.3599,-118.0721,7.9,1.1,nn00607067,"56km NNW of Gabbs, Nevada",earthquake
9/25/17,23:51:22.880Z,37.528,-118.8808333,-0.63,0.65,nc72898981,"15km SSE of Mammoth Lakes, California",earthquake
9/25/17,23:43:41.202Z,59.7952,-136.8254,0,2,ak16905583,"93km WNW of Skagway, Alaska",earthquake
9/25/17,23:43:19.970Z,19.5091667,-155.8261667,12.397,2.37,hv61921341,"7km NE of Honaunau-Napoopoo, Hawaii",earthquake
9/25/17,23:39:44.710Z,36.015,-120.5796667,2.52,0.51,nc72898976,"24km SW of Coalinga, California",earthquake
9/25/17,23:36:52.420Z,38.7455,-122.7125,1.45,1.13,nc72898971,"5km SE of The Geysers, California",earthquake
9/25/17,23:30:05.280Z,36.0146675,-120.5784988,3.62,1.82,nc72898966,"24km SW of Coalinga, California",earthquake
9/25/17,23:28:12.630Z,38.8318329,-122.8573303,-0.73,0.56,nc72898961,"10km NW of The Geysers, California",earthquake
9/25/17,23:22:42.860Z,35.028,-117.6786667,0.32,1.68,ci38010624,"4km NW of Boron, CA",quarry blast
9/25/17,23:12:13.830Z,37.5703333,-118.8965,-0.47,0.44,nc72898951,"10km SE of Mammoth Lakes, California",earthquake
9/25/17,22:42:52.966Z,64.4981,-147.699,17.8,0.4,ak16905574,"32km SSW of North Pole, Alaska",earthquake
9/25/17,22:42:23.560Z,38.8338318,-122.7900009,1.8,1.3,nc72898946,"5km WNW of Cobb, California",earthquake
9/25/17,22:36:23.840Z,37.4668333,-118.844,1.14,0.74,nc71107549,"23km SSE of Mammoth Lakes, California",earthquake
